,LAT,LON,LICZB_LOKALI_MIESZKALNYCH,LICZBA_GOSPODARSTW,POPULACJA,POPULACJA_20_44
62324,52.454671,16.922248,130,129,319,107
62325,52.460644,16.961559,1,1,2,1
62326,52.462617,16.903178,1,0,0,0
62327,52.40887,16.94186,6,5,10,10
62328,52.434352,16.942799,1,0,0,0
62329,52.403753,16.931975,10,9,17,6
62330,52.470031,16.95208,1,0,0,0
62331,52.467599,16.944265,1,0,0,0
62332,52.405991,16.940138,1,2,20,1
62333,52.427372,16.937607,1,1,1,0
62334,52.439929,16.956723,1,2,4,2
62335,52.444476,16.939048,1,0,0,0
62336,52.456646,16.905582,20,19,30,9
62337,52.468704,16.954055,1,1,2,0
62338,52.414502,16.932183,1,1,1,1
62339,52.445742,16.950812,8,7,8,3
62340,52.444314,16.953013,36,38,80,53
62341,52.429299,16.941265,2,2,3,1
62342,52.463333,16.947513,1,1,3,1
62343,52.469061,16.937457,1,1,4,2
62344,52.469976,16.953882,1,0,0,0
62345,52.47408,16.942481,1,1,2,0
62346,52.451451,16.942727,80,77,211,66
62347,52.467715,16.936905,8,5,7,1
62348,52.463336,16.946705,1,1,2,1
62349,52.402872,16.939322,2,1,2,2
62350,52.460815,16.898867,55,53,117,82
62351,52.449289,16.936363,1,1,3,1
62352,52.428043,16.934704,6,6,13,4
62353,52.424351,16.941633,1,0,0,0
62354,52.473618,16.907942,1,1,6,1
62355,52.485913,16.943061,1,1,2,1
62356,52.414035,16.922725,2,2,4,2
62357,52.438293,16.954477,1,1,4,2
62358,52.47186,16.957397,1,1,3,1
62359,52.432269,16.917596,1,1,1,0
62360,52.425619,16.922334,9,9,20,7
62361,52.428742,16.931177,2,2,6,4
62362,52.435389,16.944221,1,1,3,1
62363,52.435648,16.94444,1,2,5,1
62364,52.43156,16.937688,133,122,257,67
62365,52.406592,16.929688,24,15,40,18
62366,52.432568,16.924539,96,57,105,55
62367,52.469227,16.955566,1,1,1,0
62368,52.405428,16.924995,16,14,30,8
62369,52.453893,16.952972,1,1,7,3
62370,52.45015,16.932956,1,1,2,0
62371,52.4029,16.931818,3,3,9,4
62372,52.46482,16.939109,1,1,2,0
62373,52.447266,16.935961,1,0,0,0
62374,52.450037,16.937409,1,1,6,3
62375,52.447127,16.934584,1,0,0,0
62376,52.461655,16.913198,24,18,44,9
62377,52.449429,16.9253,1,1,6,2
62378,52.412199,16.926202,15,12,23,13
62379,52.458834,16.901185,1,1,4,2
62380,52.412018,16.941271,46,45,100,15
62381,52.439479,16.958202,1,1,2,0
62382,52.463661,16.902422,1,1,1,1
62383,52.461071,16.90152,1,1,2,0
62384,52.427005,16.92828,1,1,1,0
62385,52.423903,16.925233,10,10,20,5
62386,52.425348,16.928851,2,3,10,4
62387,52.429808,16.938753,1,1,4,2
62388,52.432934,16.917195,1,1,3,1
62389,52.473134,16.939166,1,0,0,0
62390,52.447047,16.924671,1,0,0,0
62391,52.440562,16.917161,1,1,1,0
62392,52.438605,16.957268,1,1,1,0
62393,52.489089,16.940047,1,0,0,0
62394,52.434867,16.922231,27,25,52,8
62395,52.412112,16.932213,10,10,22,11
62396,52.359477,16.879339,1,1,5,1
62397,52.375915,16.908892,1,0,0,0
62398,52.36491,16.895041,1,2,3,0
62399,52.376971,16.907677,1,1,7,2
62400,52.397001,16.921691,8,3,5,2
62401,52.397296,16.922828,21,26,59,50
62402,52.381526,16.918486,2,1,7,3
62403,52.387877,16.913838,13,10,18,6
62404,52.371868,16.885635,1,2,3,1
62405,52.371312,16.892925,1,1,3,1
62406,52.373678,16.90192,1,0,0,0
62407,52.368842,16.905125,12,8,19,6
62408,52.371827,16.887762,1,1,1,0
62409,52.363079,16.884399,1,1,7,6
62410,52.365176,16.883196,2,2,8,2
62411,52.367899,16.885656,1,1,2,0
62412,52.359503,16.884837,1,2,3,0
62413,52.389496,16.91245,8,6,18,7
62414,52.368577,16.925209,1,1,1,0
62415,52.368205,16.87751,1,1,7,3
62416,52.365701,16.878638,1,1,3,1
62417,52.362016,16.879881,1,0,0,0
62418,52.375159,16.908798,1,1,2,0
62419,52.370818,16.908326,11,7,27,11
62420,52.365098,16.907051,20,16,31,8
62421,52.375756,16.87986,1,1,4,2
62422,52.374257,16.891741,1,1,7,3
62423,52.361378,16.885924,1,2,3,0
62424,52.361465,16.879256,1,1,3,1
62425,52.360941,16.87961,1,2,2,0
62426,52.367387,16.911419,15,15,38,11
62427,52.369661,16.883693,1,1,2,0
62428,52.36316,16.907311,12,10,25,10
62429,52.39571,16.922938,4,4,8,2
62430,52.367974,16.888994,3,3,7,1
62431,52.367031,16.905878,12,11,21,6
62432,52.372755,16.877128,1,1,3,1
62433,52.37028,16.889305,1,2,3,1
62434,52.372044,16.911319,1,1,8,3
62435,52.357792,16.889544,1,0,0,0
62436,52.377161,16.916834,1,1,1,0
62437,52.379979,16.918895,3,4,10,4
62438,52.364915,16.886224,3,2,5,2
62439,52.373227,16.878503,1,1,1,1
62440,52.377648,16.911521,15,12,27,11
62441,52.387804,16.911458,39,0,0,0
62442,52.393236,16.921683,24,21,52,20
62443,52.363269,16.893897,1,1,7,0
62444,52.359033,16.88194,1,1,2,0
62445,52.387452,16.92151,8,7,17,11
62446,52.394436,16.927787,1,0,0,0
62447,52.410176,16.927287,0,0,0,0
62448,52.371627,17.002815,1,2,4,1
62449,52.36374,16.934829,2,2,2,2
62450,52.363009,16.937387,2,2,6,1
62451,52.380365,16.948684,30,28,49,8
