,LAT,LON,LICZB_LOKALI_MIESZKALNYCH,LICZBA_GOSPODARSTW,POPULACJA,POPULACJA_20_44
4544,50.066309,19.84423,1,1,2,0
4545,50.067807,19.918789,41,39,81,16
4546,50.084899,19.903773,103,95,172,38
4547,50.042648,19.832002,1,1,5,1
4548,50.102617,19.946073,3,3,5,0
4549,50.106283,19.943325,2,1,8,1
4550,50.085301,19.913108,2,1,2,1
4551,50.085501,19.897335,1,1,6,1
4552,50.079336,19.932388,5,5,7,6
4553,50.112951,19.89614,1,1,6,2
4554,50.110402,19.886449,1,1,3,1
4555,50.080806,19.898331,2,2,3,1
4556,50.077978,19.905286,17,16,39,15
4557,50.109628,19.910632,1,0,0,0
4558,50.065536,19.857612,1,0,0,0
4559,50.06868,19.888025,1,1,2,0
4560,50.075662,19.83136,1,1,3,1
4561,50.050342,19.871428,6,2,7,2
4562,50.050663,19.872907,1,1,4,0
4563,50.067802,19.86376,1,1,3,2
4564,50.046906,19.867447,4,2,4,0
4565,50.043703,19.822003,1,3,7,4
4566,50.071023,19.9238,11,5,10,2
4567,50.091038,19.906131,1,1,3,1
4568,50.048178,19.876604,1,1,7,2
4569,50.067096,19.855283,1,1,2,0
4570,50.067339,19.855467,1,1,5,1
4571,50.075149,19.912696,1,1,4,2
4572,50.079695,19.899862,1,1,2,0
4573,50.06302,19.879569,1,1,2,0
4574,50.062592,19.888772,1,1,2,0
4575,50.052513,19.919132,13,7,13,8
4576,50.055549,19.919456,9,4,8,2
4577,50.071895,19.918841,13,12,25,9
4578,50.058515,19.895469,1,2,5,1
4579,50.060805,19.893069,1,1,5,2
4580,50.061886,19.889946,1,0,0,0
4581,50.065349,19.876561,7,0,0,0
4582,50.069828,19.859963,1,1,3,2
4583,50.071656,19.861315,1,1,1,0
4584,50.069428,19.858894,6,5,16,7
4585,50.097451,19.957487,24,19,40,14
4586,50.097881,19.952036,1,1,3,2
4587,50.092499,19.886346,1,1,4,1
4588,50.069568,19.922724,11,14,31,22
4589,50.097146,19.940124,1,0,0,0
4590,50.076604,19.925858,3,2,3,1
4591,50.078215,19.921432,8,7,10,3
4592,50.103858,19.907452,1,1,5,2
4593,50.106475,19.904858,1,1,3,1
4594,50.093525,19.916422,1,1,2,0
4595,50.072539,19.835535,2,2,7,3
4596,50.072731,19.836255,1,2,2,2
4597,50.097256,19.964999,1,1,1,1
4598,50.097465,19.965303,1,1,2,1
4599,50.072789,19.901068,1,1,3,0
4600,50.08713,19.915544,2,2,5,0
4601,50.065623,19.866459,1,1,2,0
4602,50.069842,19.871919,1,1,4,1
4603,50.068227,19.888295,1,2,5,2
4604,50.076157,19.879262,1,1,1,0
4605,50.11129,19.894752,1,1,2,0
4606,50.114916,19.89679,4,3,11,5
4607,50.11654,19.903589,2,3,9,6
4608,50.06934,19.911502,79,72,155,60
4609,50.071174,19.916651,21,17,39,13
4610,50.099542,19.884095,1,1,7,3
4611,50.098108,19.883512,1,0,0,0
4612,50.097047,19.911587,1,1,4,1
4613,50.093461,19.917021,3,2,5,1
4614,50.043033,19.828559,2,1,8,4
4615,50.061357,19.885277,1,1,1,0
4616,50.061887,19.87954,1,1,2,1
4617,50.074394,19.828789,1,0,0,0
4618,50.049011,19.874134,1,1,6,4
4619,50.076489,19.896748,1,1,2,0
4620,50.076069,19.847013,1,1,5,2
4621,50.083883,19.902008,1,2,6,3
4622,50.085258,19.896594,11,11,16,12
4623,50.080089,19.899466,1,0,0,0
4624,50.067407,19.876705,1,1,2,0
4625,50.069891,19.853889,2,2,3,1
4626,50.06242,19.834304,1,1,1,0
4627,50.068314,19.858435,2,0,0,0
4628,50.041981,19.826319,1,1,2,0
4629,50.099627,19.947093,8,6,11,9
4630,50.107856,19.901028,1,2,4,0
4631,50.041702,19.823705,1,1,1,0
4632,50.087496,19.916664,1,0,0,0
4633,50.060664,19.872022,2,1,5,1
4634,50.083552,19.919129,1,1,2,0
4635,50.092274,19.931725,70,63,156,55
4636,50.095766,19.865693,1,0,0,0
4637,50.090336,19.948336,2,2,5,1
4638,50.079678,19.897682,2,2,3,0
4639,50.060316,19.896876,1,0,0,0
4640,50.068598,19.851391,4,3,6,2
4641,50.069064,19.851515,1,1,4,2
4642,50.05975,19.837124,1,0,0,0
4643,50.058157,19.838109,2,2,6,2
4644,50.076459,19.897683,2,3,6,2
4645,50.076825,19.881751,1,1,5,3
4646,50.073707,19.895205,4,5,10,4
4647,50.073866,19.894605,2,3,4,1
4648,50.088554,19.939901,1,1,6,3
4649,50.095407,19.931186,4,1,2,0
4650,50.095519,19.930753,1,1,1,0
4651,50.085964,19.947876,2,2,3,0
4652,50.086165,19.950457,3,3,11,5
4653,50.059131,19.893862,3,3,8,3
4654,50.092755,19.90697,1,2,4,2
4655,50.086811,19.83969,5,2,3,1
4656,50.103287,19.966893,26,18,46,25
4657,50.102987,19.967212,1,0,0,0
4658,50.093644,19.953448,11,11,28,11
4659,50.047452,19.873748,1,1,2,0
4660,50.082247,19.889211,0,0,0,0
4661,50.010936,20.051186,0,0,0,0
4662,50.022819,20.005607,1,2,3,1
4663,50.041265,20.022958,1,1,4,2
4664,50.008755,20.01608,31,20,48,28
4665,50.007136,19.88028,12,10,19,8
4666,50.011757,19.990457,1,0,0,0
4667,50.050187,19.930662,10,8,15,3
4668,50.015461,19.873806,1,0,0,0
4669,50.002296,19.996475,1,1,4,2
4670,49.983053,19.995847,1,1,4,2
4671,50.022523,20.005196,1,2,10,5
4672,50.019898,20.021464,1,1,5,2
4673,50.019059,20.025276,1,1,2,0
4674,50.024907,19.992784,1,1,2,0
4675,50.024433,19.995018,1,1,4,2
4676,50.006262,19.814908,1,1,6,1
4677,49.994416,19.913584,1,1,2,1
4678,49.996584,19.93716,1,1,4,1
4679,50.026288,19.980891,1,1,2,0
4680,50.042613,20.074598,1,1,6,3
4681,50.010231,19.94524,1,0,0,0
4682,50.006896,19.977127,1,1,5,2
4683,50.004408,19.946647,3,1,5,2
4684,49.984237,19.93912,1,2,3,0
4685,49.992393,19.941595,1,1,2,0
4686,49.985187,19.940152,1,1,2,0
4687,50.017991,19.92654,7,8,14,13
4688,50.011849,19.945487,1,1,1,0
4689,50.025128,19.932914,2,1,6,2
4690,50.007908,19.986258,1,1,2,1
4691,50.000344,19.906315,1,1,3,1
4692,50.023653,19.973535,21,10,14,13
4693,50.023617,19.847978,1,1,5,1
4694,50.027676,19.85261,1,1,3,0
4695,50.045039,19.963745,1,1,6,2
4696,50.006104,19.870839,1,1,3,1
4697,49.985079,19.955053,1,0,0,0
4698,49.989645,19.939504,1,1,8,2
4699,50.033815,19.855548,1,0,0,0
4700,50.03147,19.857235,2,0,0,0
4701,50.0223,19.9361,9,0,0,0
4702,50.015221,20.045712,1,1,3,1
4703,50.02206,19.942789,2,0,0,0
4704,50.026012,19.941286,1,1,1,1
4705,50.011794,20.029388,1,1,3,0
4706,49.983508,19.977816,1,1,4,1
4707,50.027232,19.98975,1,2,7,2
4708,50.044612,20.033661,1,1,7,3
4709,50.039512,19.98829,1,1,1,0
4710,49.975719,19.945003,1,1,4,2
4711,50.038111,19.997365,1,1,3,0
4712,50.016279,20.045156,1,2,3,2
4713,50.014723,20.044158,1,1,5,0
4714,50.024489,19.940844,1,1,2,1
4715,50.014538,19.803234,1,1,6,4
4716,50.015919,19.804297,1,1,6,2
4717,50.024926,19.931943,1,1,7,3
4718,49.994077,19.853569,1,1,5,2
4719,50.03697,19.920571,8,8,14,4
4720,50.00602,19.913873,1,2,6,3
4721,50.006469,19.911237,1,2,5,2
4722,49.975746,19.98677,1,0,0,0
4723,50.024219,19.99268,3,3,3,1
4724,50.034973,19.886705,1,1,1,0
4725,50.007236,19.927884,2,2,4,2
4726,50.009654,19.983446,1,1,2,1
4727,50.024921,20.002067,1,1,3,0
4728,50.039607,19.924157,5,4,7,0
4729,50.025278,19.997437,1,1,3,1
4730,50.048751,19.930523,4,2,2,0
4731,50.011508,19.985462,1,0,0,0
4732,50.014338,19.901009,1,1,3,1
4733,50.009396,19.894785,1,1,2,0
4734,49.999873,19.922653,1,1,6,3
4735,50.029872,19.845806,1,2,6,1
4736,50.044957,19.930424,90,79,170,78
4737,50.039602,19.95902,1,0,0,0
4738,50.005463,20.013115,1,0,0,0
4739,50.020174,19.951753,1,1,2,1
4740,50.015976,19.997333,2,1,4,2
4741,50.044324,19.952654,17,14,17,7
4742,50.024123,19.966156,1,1,2,0
4743,50.018324,19.921475,1,1,2,1
4744,50.041463,19.945806,4,4,9,6
4745,50.041977,19.9464,16,9,23,6
4746,49.972598,19.946983,1,1,5,2
4747,50.025533,19.9381,2,1,3,1
4748,50.004174,19.925152,1,1,4,1
4749,50.009479,19.893165,1,1,5,1
4750,50.021316,20.021952,1,1,4,2
4751,50.045059,19.950158,11,8,14,2
4752,50.0434,19.959865,23,21,40,0
4753,50.023298,19.970189,1,0,0,0
4754,50.033699,19.943556,1,1,1,0
4755,50.005468,19.990261,1,0,0,0
4756,50.005754,19.990339,1,1,2,0
4757,50.028018,19.970086,1,1,1,0
4758,50.010921,20.023584,1,1,4,0
4759,50.024003,20.000764,1,1,4,3
4760,49.973461,19.965373,1,1,3,1
4761,49.993987,19.941627,1,0,0,0
4762,50.038001,19.940337,8,10,13,5
4763,50.023955,20.005006,1,1,3,0
4764,50.012535,20.045463,1,1,3,1
4765,50.013182,20.047177,1,1,1,0
4766,50.011278,19.99017,1,1,5,1
4767,49.990841,19.930487,1,1,3,0
4768,49.9874,19.869253,1,1,2,1
4769,49.988935,19.949335,1,1,6,1
4770,50.001188,19.914244,1,1,3,1
4771,50.001399,19.909428,1,1,1,0
4772,49.99954,19.989099,1,1,3,1
4773,50.017515,19.968132,1,0,0,0
4774,49.983509,19.94155,1,1,4,2
4775,49.979214,19.950964,2,1,5,2
4776,50.012675,19.908489,39,40,97,27
4777,50.019511,19.880541,3,1,7,1
4778,50.020905,20.024381,1,0,0,0
4779,49.994852,19.983286,1,1,5,2
4780,50.001266,19.923106,1,2,7,2
4781,50.005568,19.862549,1,1,10,3
4782,50.025081,19.913977,1,1,4,1
4783,49.981202,19.885525,1,1,1,0
4784,50.006978,20.04132,1,1,3,2
4785,49.991519,19.961621,1,1,3,1
4786,50.045046,19.949856,20,20,54,28
4787,50.021789,19.917906,1,1,3,0
4788,49.987403,19.916755,2,3,12,7
4789,50.008939,20.028842,2,3,6,3
4790,50.037062,19.970386,1,1,1,0
4791,50.008031,19.987854,1,1,6,2
4792,50.012333,20.026762,1,1,5,2
4793,50.009657,20.034678,5,1,1,1
4794,50.04378,20.051734,1,0,0,0
4795,50.025547,19.922837,1,1,5,1
4796,50.043761,20.037675,1,1,3,1
4797,49.987308,19.942554,1,1,4,1
4798,50.004072,19.992572,1,1,12,2
4799,50.017987,19.953877,68,61,152,56
4800,50.046667,19.982348,57,52,120,25
4801,50.04291,19.942837,7,2,2,1
4802,50.013332,19.898603,1,1,5,3
4803,50.018608,19.875984,1,1,2,1
4804,50.017435,19.87473,3,3,3,0
4805,50.011473,20.027992,1,0,0,0
4806,50.042024,19.941553,8,8,21,10
4807,49.985662,19.889003,1,1,5,2
4808,50.00121,19.887482,2,3,9,3
4809,50.024134,19.938975,1,1,3,1
4810,50.024077,19.939431,6,4,9,3
4811,50.016681,20.049739,1,1,6,2
4812,49.981392,19.936675,1,1,6,2
4813,50.029312,19.93236,1,0,0,0
4814,49.972904,19.954156,1,0,0,0
4815,50.024267,19.966599,1,1,2,1
4816,50.023732,19.966825,1,1,5,2
4817,49.991298,19.942192,1,1,5,2
4818,50.011182,19.87774,1,1,3,1
4819,50.018773,19.998252,2,3,12,4
4820,50.021876,19.992132,3,2,5,1
4821,50.019952,19.923438,2,1,3,0
4822,49.987643,19.912727,2,2,5,2
4823,49.987916,19.912786,2,3,12,5
4824,49.986482,19.909558,1,2,2,1
4825,50.027259,19.973756,1,2,7,3
4826,50.021542,19.929341,2,2,3,1
4827,50.017634,19.908738,10,2,5,2
4828,50.018619,19.961646,1,0,0,0
4829,50.041867,19.919383,2,2,5,2
4830,50.013815,19.892406,1,0,0,0
4831,50.022767,20.012115,2,2,5,2
4832,50.018485,19.87161,1,2,9,4
4833,50.02608,19.93919,1,1,5,1
4834,49.987946,19.853028,1,1,2,0
4835,50.039646,19.869003,1,1,2,0
4836,50.008202,20.014203,13,0,0,0
4837,50.040473,19.868002,2,2,5,3
4838,50.045956,19.931176,12,11,24,15
4839,50.018471,19.874329,1,1,1,0
4840,50.012051,19.955697,88,84,167,69
4841,50.037807,19.975154,49,39,86,28
4842,50.026744,19.992272,1,1,3,1
4843,49.995182,19.853666,1,2,5,1
4844,49.991619,19.864134,1,1,7,2
4845,49.997791,19.933008,1,1,1,1
4846,50.035887,19.892951,1,1,3,0
4847,50.02473,19.906893,72,58,177,63
4848,50.010983,19.926817,1,0,0,0
4849,50.001438,19.920316,1,1,4,2
4850,49.994881,19.919616,1,1,1,0
4851,50.011085,19.896688,23,14,31,12
4852,50.010702,20.049656,1,0,0,0
4853,50.016887,20.064137,1,1,4,2
4854,50.02321,19.919507,10,7,17,5
4855,50.023691,19.923954,1,1,2,1
4856,50.05116,19.930126,4,6,10,5
4857,50.020555,19.984185,1,1,4,2
4858,50.036926,19.989531,1,2,7,2
4859,50.035535,19.992771,1,1,3,1
4860,49.977375,19.882427,1,1,6,0
4861,49.974844,19.865581,1,0,0,0
4862,49.988552,19.962947,1,1,1,0
4863,49.983278,19.984757,1,0,0,0
4864,49.992514,19.996241,1,1,5,2
4865,49.982696,19.90544,1,1,4,2
4866,50.04494,19.91241,1,1,2,0
4867,49.998842,19.910198,1,1,5,1
4868,49.987611,19.945405,1,1,2,0
4869,50.047555,19.989244,16,15,38,8
4870,50.011566,19.905718,1,1,6,2
4871,50.013972,19.910293,1,1,4,0
4872,49.989615,19.910008,1,1,1,0
4873,50.044126,20.065273,1,0,0,0
4874,49.984637,19.945998,1,2,5,3
4875,50.033388,19.891814,1,1,5,3
4876,50.008354,20.039975,1,1,3,1
4877,50.008,19.9286,1,1,4,2
4878,50.088684,20.143862,0,0,0,0
4879,50.093528,20.025149,0,0,0,0
4880,50.097702,20.021744,0,0,0,0
4881,50.087013,20.01598,0,0,0,0
4882,50.070424,19.864163,0,0,0,0
4883,50.106772,19.956506,0,0,0,0
4884,50.094901,19.881381,0,0,0,0
4885,50.078172,19.904196,0,0,0,0
4886,50.046156,19.955609,0,0,0,0
4887,50.047822,19.991023,1,1,1,0
4888,50.004184,19.893698,0,0,0,0
4889,50.044351,20.061269,0,0,0,0
4890,49.99973,19.967533,2,1,4,2
4891,50.051557,19.984869,0,0,0,0
4892,50.057464,20.015917,25,0,0,0
4893,50.057581,20.01589,12,0,0,0
4894,50.059543,20.154545,1,1,8,3
4895,50.071998,20.007789,1,1,1,1
4896,50.0634,20.0048,0,0,0,0
4897,50.08637,20.009042,0,0,0,0
4898,50.0679,20.097773,0,0,0,0
4899,50.060339,20.021562,0,0,0,0
4900,50.062856,20.021392,0,0,0,0
4901,50.083351,20.033641,0,0,0,0
4902,50.077975,20.170295,0,0,0,0
4903,50.063881,19.961992,1,1,1,0
4904,50.070646,19.963709,2,2,3,2
4905,50.074217,19.946683,0,0,0,0
4906,50.061427,19.93506,0,0,0,0
4907,50.067564,19.93341,0,0,0,0
4908,50.051714,19.949687,0,0,0,0
4909,50.063363,19.938648,0,0,0,0
4910,50.056492,19.928308,0,0,0,0
4911,50.070615,19.97983,14,9,11,5
4912,50.048328,19.941229,2,0,0,0
4913,50.071568,19.955964,0,0,0,0
4914,50.063223,19.938336,0,0,0,0
4915,50.049209,19.944622,0,0,0,0
4916,50.055938,19.928429,0,0,0,0
4917,50.071103,19.885229,1,0,0,0
4918,50.04027,19.823518,1,1,4,1
4919,50.064641,19.919662,1,0,0,0
4920,50.090467,19.876751,1,1,4,2
4921,50.083841,19.850993,23,20,50,23
4922,50.10266,19.967591,1,1,4,2
4923,50.082559,19.885498,0,0,0,0
4924,50.082372,19.88621,0,0,0,0
4925,50.085708,19.936929,0,0,0,0
4926,50.098518,19.889098,0,0,0,0
4927,50.057666,19.904622,1,1,1,0
4928,50.076242,19.940049,0,0,0,0
4929,50.053792,19.920661,0,0,0,0
4930,50.053771,19.922348,0,0,0,0
4931,50.065667,19.876449,0,0,0,0
4932,50.104915,19.882699,0,0,0,0
4933,50.093264,19.93645,0,0,0,0
4934,50.054708,19.919587,0,0,0,0
4935,50.095539,19.890358,0,0,0,0
4936,50.077403,19.926512,133,19,33,23
4937,50.088321,19.879179,0,0,0,0
4938,50.089694,19.945644,0,0,0,0
4939,50.006777,19.869409,1,1,4,2
4940,49.9914,19.947291,1,1,7,3
4941,50.040821,19.943374,1,1,2,0
4942,50.005037,19.859634,1,2,5,1
4943,50.002262,19.959273,1,1,2,2
4944,50.030651,19.89703,1,1,2,0
4945,50.000042,19.913904,1,0,0,0
4946,50.019975,20.049595,1,1,4,2
4947,49.975717,19.988223,1,1,2,1
4948,50.046042,19.97974,19,10,24,14
4949,50.032731,19.89457,4,5,9,1
4950,50.040027,20.023613,0,0,0,0
4951,50.016828,19.950837,0,0,0,0
4952,50.023959,19.995366,0,0,0,0
4953,50.033748,20.013019,0,0,0,0
4954,50.010996,20.011229,0,0,0,0
4955,50.010664,20.008835,0,0,0,0
4956,50.015053,20.056708,0,0,0,0
4957,50.040878,19.939756,78,49,100,44
4958,50.032544,20.058597,0,0,0,0
4959,49.981304,19.873592,0,0,0,0
4960,50.038671,20.016112,0,0,0,0
4961,50.019135,19.986631,0,0,0,0
4962,50.0473,19.931291,0,0,0,0
4963,50.066411,20.068129,1,0,0,0
4964,50.055243,20.000312,3,1,4,3
4965,50.095208,20.010726,137,121,356,130
4966,50.058877,20.135082,1,1,4,1
4967,50.082732,20.042505,1,1,3,1
4968,50.086605,20.033446,1,1,3,2
4969,50.096726,20.047286,1,1,4,1
4970,50.096354,20.081905,1,1,3,2
4971,50.090877,20.029065,1,1,1,0
4972,50.090996,20.028455,1,1,4,2
4973,50.070397,20.013,1,2,7,3
4974,50.105481,20.121329,1,1,3,1
4975,50.100554,20.12589,1,1,6,2
4976,50.101804,20.114428,1,1,5,1
4977,50.111719,20.171908,1,1,7,3
4978,50.077905,20.167855,1,0,0,0
4979,50.080202,20.179583,1,1,2,1
4980,50.056899,20.042396,1,1,2,0
4981,50.095138,20.045955,1,1,4,2
4982,50.064758,20.007074,14,14,34,11
4983,50.058288,20.146564,1,1,7,4
4984,50.086062,20.021831,43,36,97,21
4985,50.094005,20.04431,1,2,5,1
4986,50.085969,20.039268,2,3,10,6
4987,50.089128,20.177009,1,1,5,3
4988,50.094316,20.095595,1,1,2,0
4989,50.094934,20.08297,1,1,13,4
4990,50.080804,20.058953,1,1,4,2
4991,50.059857,20.073323,1,1,1,0
4992,50.067834,20.048653,27,26,52,13
4993,50.056911,20.032298,1,0,0,0
4994,50.109687,20.101791,1,1,3,2
4995,50.104651,20.167391,1,1,7,1
4996,50.092065,19.98948,114,109,347,124
4997,50.113573,20.190976,1,1,1,0
4998,50.054773,20.038053,1,1,6,3
4999,50.04778,20.1297,1,1,3,0
5000,50.077008,20.010567,54,49,160,49
5001,50.095452,20.182976,1,1,1,0
5002,50.055903,20.066717,1,1,1,1
5003,50.095305,20.038523,1,1,4,1
5004,50.056741,20.015841,1,1,5,3
5005,50.09273,20.141887,1,0,0,0
5006,50.074167,20.047514,45,39,105,40
5007,50.058032,20.110926,1,1,3,0
5008,50.072495,20.159614,1,1,2,0
5009,50.071102,20.163749,1,1,7,3
5010,50.096808,20.119915,1,1,4,2
5011,50.076062,20.057433,2,1,3,1
5012,50.102909,20.149746,1,1,3,1
5013,50.110982,20.155798,1,1,8,4
5014,50.069494,20.016437,1,1,4,2
5015,50.069499,20.161525,1,1,1,0
5016,50.089149,20.020386,65,64,186,42
5017,50.09813,20.123569,1,1,7,3
5018,50.080179,20.041003,30,25,39,5
5019,50.075714,19.989504,44,31,64,23
5020,50.096803,20.026238,1,1,2,1
5021,50.056919,20.046121,1,1,4,2
5022,50.104983,20.076107,1,1,1,0
5023,50.108734,20.113586,1,1,4,2
5024,50.0926,20.0011,0,0,0,0
5025,50.0894,19.9952,0,0,0,0
5026,50.0862,20.0219,0,0,0,0
5027,50.095763,20.130428,1,0,0,0
5028,50.10492,20.061324,1,0,0,0
5029,50.081879,20.038439,0,0,0,0
5030,50.098325,20.017801,0,0,0,0
5031,50.092457,20.013796,0,0,0,0
5032,50.094366,20.034162,0,0,0,0
5033,50.0828,20.0296,0,0,0,0
5034,50.071585,19.978801,0,0,0,0
5035,50.061298,19.934593,3,3,5,0
5036,50.07817,19.975445,1,0,0,0
5037,50.0671,19.9309,7,5,7,2
5038,50.06774,19.936391,9,7,17,11
5039,50.059164,19.94668,4,0,0,0
5040,50.069998,19.962624,9,9,18,4
5041,50.069104,19.961695,32,36,76,18
5042,50.081296,19.962075,4,3,10,3
5043,50.061201,19.951178,9,8,15,11
5044,50.076258,19.974611,1,0,0,0
5045,50.063934,19.927519,11,8,13,3
5046,50.071052,19.936455,4,4,6,4
5047,50.079754,19.964157,1,2,4,1
5048,50.06564,19.933816,11,9,21,9
5049,50.060714,19.927559,1,2,170,29
5050,50.058564,19.952541,10,9,18,16
5051,50.091993,19.98335,2,1,3,2
5052,50.072882,19.986078,1,0,0,0
5053,50.054962,19.94765,6,0,0,0
5054,50.068549,19.964187,4,2,6,1
5055,50.056581,19.958512,50,45,110,47
5056,50.0739,19.967715,1,2,2,0
5057,50.081668,19.951135,5,3,6,0
5058,50.065187,19.950956,19,15,27,19
5059,50.075787,19.964175,1,2,4,0
5060,50.080955,19.967466,1,0,0,0
5061,50.066506,19.928808,2,2,3,0
5062,50.061531,19.94113,5,4,10,4
5063,50.085567,19.960788,1,1,4,0
5064,50.073913,19.968641,4,1,1,0
5065,50.063761,19.978606,1,0,0,0
5066,50.071748,19.960785,9,9,13,2
5067,50.090973,19.95861,2,2,5,2
5068,50.076451,19.970301,3,3,7,1
5069,50.104452,19.987417,1,1,2,0
5070,50.067658,19.952342,10,2,5,2
5071,50.076694,19.971255,1,1,6,1
5072,50.052789,19.950118,12,10,22,2
5073,50.047155,19.9395,10,9,18,4
5074,50.063228,19.937114,2,2,2,0
5075,50.069603,19.927166,4,0,0,0
5076,50.079145,19.968355,1,1,5,2
5077,50.057667,19.943939,5,1,7,3
5078,50.052156,19.940923,6,2,2,2
5079,50.093508,19.976389,62,45,104,34
5080,50.063442,19.93511,22,17,30,1
5081,50.07945,19.963039,1,2,8,2
5082,50.05755,19.93115,1,0,0,0
5083,50.071203,19.932131,10,9,11,4
5084,50.083836,19.960776,1,1,1,0
5085,50.060289,19.943322,8,8,23,10
5086,50.087272,19.957022,1,2,4,2
5087,50.063235,19.977754,3,2,5,2
5088,50.086584,19.958395,1,2,5,2
5089,50.072755,19.959174,16,15,24,4
5090,50.084278,19.953681,0,0,0,0
5091,50.06457,19.939778,0,0,0,0
5092,50.060855,19.950113,0,0,0,0
5093,50.070475,19.942373,0,0,0,0
5094,50.071387,19.925641,9,7,13,3
5095,50.080612,19.872235,6,5,9,2
5096,50.063841,19.876615,1,0,0,0
5097,50.086721,19.844809,1,1,3,1
5098,50.095172,19.936276,1,2,8,2
5099,50.098124,19.910725,1,1,2,0
5100,50.086047,19.914248,1,2,4,1
5101,50.091951,19.907566,24,33,69,52
5102,50.070525,19.915567,10,7,13,3
5103,50.067993,19.918878,9,8,20,15
5104,50.074803,19.899429,1,1,7,3
5105,50.06515,19.904615,1,0,0,0
5106,50.065756,19.88074,1,1,3,2
5107,50.063402,19.903205,3,0,0,0
5108,50.102511,19.946131,3,3,5,4
5109,50.085674,19.913258,1,1,5,2
5110,50.068687,19.859473,1,1,2,0
5111,50.060289,19.890787,1,1,2,0
5112,50.05669,19.91924,10,8,17,9
5113,50.077153,19.931606,10,8,13,0
5114,50.079743,19.932287,10,11,18,6
5115,50.065951,19.90595,1,2,2,0
5116,50.066324,19.90407,1,2,5,2
5117,50.068504,19.856196,1,0,0,0
5118,50.096381,19.939224,1,1,4,2
5119,50.079532,19.887222,1,1,3,1
5120,50.061573,19.867241,1,0,0,0
5121,50.050743,19.871269,2,1,2,1
5122,50.043106,19.830605,1,1,1,1
5123,50.043862,19.822604,5,3,7,4
5124,50.047627,19.876888,1,1,2,2
5125,50.065532,19.858378,1,1,3,1
5126,50.056578,19.914005,1,1,2,0
5127,50.072225,19.922155,5,0,0,0
5128,50.072888,19.921146,27,22,46,14
5129,50.053651,19.920559,17,8,11,4
5130,50.064442,19.859802,1,1,4,1
5131,50.061275,19.89453,1,3,5,1
5132,50.052617,19.919469,6,0,0,0
5133,50.071278,19.92088,11,10,21,10
5134,50.071917,19.919974,3,2,5,1
5135,50.061609,19.889607,1,1,2,1
5136,50.062581,19.884939,1,1,2,1
5137,50.065642,19.87734,1,1,2,1
5138,50.054092,19.911212,2,2,2,0
5139,50.054887,19.908574,1,1,4,2
5140,50.082736,19.842154,1,1,3,2
5141,50.098303,19.952846,1,1,4,1
5142,50.072089,19.90766,6,7,12,6
5143,50.097479,19.939761,1,1,2,0
5144,50.09458,19.961003,1,1,1,0
5145,50.073925,19.931584,44,36,72,10
5146,50.071259,19.92761,10,6,7,4
5147,50.102118,19.909103,1,1,4,1
5148,50.103944,19.906672,1,0,0,0
5149,50.10992,19.900787,1,0,0,0
5150,50.092496,19.916865,2,3,4,1
5151,50.075052,19.833197,1,0,0,0
5152,50.055808,19.903071,15,14,27,22
5153,50.097266,19.964704,1,1,5,1
5154,50.09973,19.964905,60,71,144,100
5155,50.064602,19.8664,1,2,28,1
5156,50.085347,19.911691,1,1,4,2
5157,50.084313,19.910935,1,1,2,0
5158,50.077082,19.87981,1,1,1,0
5159,50.095078,19.882022,2,2,5,3
5160,50.09509,19.879955,1,1,1,0
5161,50.068028,19.870686,1,1,1,0
5162,50.091846,19.941559,10,12,19,13
5163,50.083879,19.915562,1,1,2,0
5164,50.071885,19.917423,8,9,18,4
5165,50.104966,19.879851,2,1,6,3
5166,50.07566,19.886055,2,1,4,0
5167,50.039374,19.824575,1,0,0,0
5168,50.099171,19.868543,1,1,2,1
5169,50.092992,19.878358,1,1,2,0
5170,50.100609,19.915342,1,1,3,1
5171,50.092665,19.936147,3,4,15,6
5172,50.068422,19.836906,1,1,5,2
5173,50.06611,19.880717,1,1,2,0
5174,50.069634,19.823241,1,1,6,2
5175,50.068297,19.885709,1,2,2,0
5176,50.084976,19.898756,33,14,23,14
5177,50.079875,19.899331,1,2,5,1
5178,50.0844,19.926377,33,28,66,15
5179,50.097495,19.924458,1,0,0,0
5180,50.05522,19.917406,18,11,25,6
5181,50.041982,19.824563,2,1,7,2
5182,50.107572,19.900896,1,1,1,0
5183,50.085246,19.898208,1,1,2,0
5184,50.086751,19.898534,1,1,3,1
5185,50.092163,19.884938,1,1,6,2
5186,50.085193,19.946403,15,15,27,12
5187,50.083402,19.915504,1,0,0,0
5188,50.09823,19.879623,1,1,2,1
5189,50.097302,19.896449,1,0,0,0
5190,50.100142,19.884795,1,1,5,1
5191,50.073035,19.903128,2,0,0,0
5192,50.062211,19.864651,1,1,1,0
5193,50.090251,19.947912,1,1,5,0
5194,50.051778,19.907638,1,2,6,3
5195,50.07278,19.92032,11,10,16,9
5196,50.080605,19.89769,1,1,3,0
5197,50.084576,19.846976,1,0,0,0
5198,50.069125,19.85158,1,1,1,0
5199,50.076856,19.926852,10,0,0,0
5200,50.064838,19.884129,1,1,2,0
5201,50.056834,19.830028,1,1,5,2
5202,50.040977,19.827042,1,1,4,0
5203,50.054717,19.904038,2,2,6,1
5204,50.115185,19.901697,1,1,3,0
5205,50.095339,19.930056,2,3,6,2
5206,50.086004,19.949828,1,1,2,1
